image_id,file_name,mean_score,category,score_range,split
20936,20936.jpg,6.519337016574585,Nature,mid_score,train
66539,66539.jpg,4.707182320441989,Rural,mid_score,train
476902,476902.jpg,5.619631901840491,Architecture,mid_score,train
578575,578575.jpg,6.638743455497382,Nature,mid_score,train
647927,647927.jpg,5.397196261682243,Architecture,mid_score,train
307432,307432.jpg,4.473684210526316,Nature,mid_score,train
622745,622745.jpg,6.554112554112554,Landscape,mid_score,train
544865,544865.jpg,5.61864406779661,Architecture,mid_score,train
171043,171043.jpg,4.905325443786983,Sky,mid_score,train
446694,446694.jpg,4.779411764705882,Landscape,mid_score,train
635735,635735.jpg,5.416666666666667,Transportation,mid_score,train
648948,648948.jpg,5.677570093457944,Architecture,mid_score,train
387522,387522.jpg,6.169960474308301,Landscape,mid_score,train
188255,188255.jpg,5.351351351351352,Nature,mid_score,train
243946,243946.jpg,5.702508960573477,Landscape,mid_score,train
314041,314041.jpg,4.973684210526316,Sky,mid_score,train
52563,52563.jpg,6.951456310679611,Nature,mid_score,train
504900,504900.jpg,5.898809523809524,Landscape,mid_score,train
101915,101915.jpg,4.241379310344827,Nature,mid_score,train
566877,566877.jpg,5.47972972972973,Architecture,mid_score,train
670819,670819.jpg,5.323170731707317,Nature,mid_score,train
582619,582619.jpg,4.592592592592593,Nature,mid_score,train
293630,293630.jpg,5.7894736842105265,Travel,mid_score,train
658622,658622.jpg,5.290697674418604,Landscape,mid_score,train
658304,658304.jpg,4.771689497716895,Rural,mid_score,train
544053,544053.jpg,5.576923076923077,Nature,mid_score,train
261361,261361.jpg,4.815789473684211,Architecture,mid_score,train
663952,663952.jpg,5.154320987654321,Sky,mid_score,train
116194,116194.jpg,5.991228070175438,Nature,mid_score,train
375655,375655.jpg,5.832460732984293,Performance,mid_score,train
500992,500992.jpg,5.39622641509434,Nature,mid_score,train
137665,137665.jpg,6.712209302325581,Landscape,mid_score,train
681094,681094.jpg,5.243421052631579,Architecture,mid_score,train
513430,513430.jpg,5.104761904761904,Nature,mid_score,train
119396,119396.jpg,4.964285714285714,Landscape,mid_score,train
385258,385258.jpg,4.364372469635628,Nature,mid_score,train
200331,200331.jpg,5.353135313531353,Sky,mid_score,train
38106,38106.jpg,4.292792792792793,Sky,mid_score,train
400974,400974.jpg,5.524096385542169,Nature,mid_score,train
277966,277966.jpg,4.751740139211137,Landscape,mid_score,train
51761,51761.jpg,4.434782608695652,Nature,mid_score,train
608306,608306.jpg,5.277511961722488,Nature,mid_score,train
16280,16280.jpg,4.841836734693878,Landscape,mid_score,train
638957,638957.jpg,5.121212121212121,Nature,mid_score,train
17631,17631.jpg,4.139737991266376,Nature,mid_score,train
526513,526513.jpg,6.523809523809524,Architecture,mid_score,train
232968,232968.jpg,5.635897435897436,Landscape,mid_score,train
445663,445663.jpg,5.4563492063492065,Nature,mid_score,train
210832,210832.jpg,5.587155963302752,Architecture,mid_score,train
186789,186789.jpg,5.198630136986301,Architecture,mid_score,train
445501,445501.jpg,5.76036866359447,Sky,mid_score,train
544646,544646.jpg,5.936507936507937,Nature,mid_score,train
21133,21133.jpg,5.4186046511627906,Nature,mid_score,train
542850,542850.jpg,4.430851063829787,Nature,mid_score,train
575505,575505.jpg,4.877005347593583,Architecture,mid_score,train
572007,572007.jpg,6.042857142857143,Landscape,mid_score,train
297562,297562.jpg,5.352313167259786,Nature,mid_score,train
159767,159767.jpg,5.397887323943662,Landscape,mid_score,train
19299,19299.jpg,5.039823008849558,Sky,mid_score,train
571946,571946.jpg,5.819047619047619,Landscape,mid_score,train
595602,595602.jpg,6.133333333333334,Nature,mid_score,train
260249,260249.jpg,5.1650165016501655,Nature,mid_score,train
532997,532997.jpg,5.078571428571428,Architecture,mid_score,train
474287,474287.jpg,4.25,Rural,mid_score,train
63634,63634.jpg,5.87248322147651,Architecture,mid_score,train
580461,580461.jpg,5.397849462365591,Nature,mid_score,train
475177,475177.jpg,4.67948717948718,Nature,mid_score,train
306762,306762.jpg,4.417624521072797,Landscape,mid_score,train
11278,11278.jpg,5.959798994974874,Travel,mid_score,train
597166,597166.jpg,6.045454545454546,Landscape,mid_score,train
253776,253776.jpg,5.011904761904762,Landscape,mid_score,train
180976,180976.jpg,6.040178571428571,Landscape,mid_score,train
42963,42963.jpg,5.76510067114094,Sky,mid_score,train
638803,638803.jpg,4.874371859296482,Nature,mid_score,train
633225,633225.jpg,4.83402489626556,Landscape,mid_score,train
566838,566838.jpg,5.966666666666667,Nature,mid_score,train
42145,42145.jpg,6.122881355932203,Nature,mid_score,train
443468,443468.jpg,4.9004149377593365,Landscape,mid_score,train
254936,254936.jpg,5.420289855072464,Rural,mid_score,train
224944,224944.jpg,4.481481481481482,Architecture,mid_score,train
550129,550129.jpg,6.256410256410256,Sky,mid_score,train
146607,146607.jpg,5.66060606060606,Rural,mid_score,train
171081,171081.jpg,5.48314606741573,Nature,mid_score,train
113373,113373.jpg,4.869955156950673,Landscape,mid_score,train
226689,226689.jpg,4.829787234042553,Nature,mid_score,train
293585,293585.jpg,6.147619047619048,Nature,mid_score,train
632553,632553.jpg,5.537549407114624,Architecture,mid_score,train
539787,539787.jpg,6.042553191489362,Landscape,mid_score,train
382099,382099.jpg,4.593220338983051,Nature,mid_score,train
405796,405796.jpg,5.637931034482759,Nature,mid_score,train
40510,40510.jpg,5.441666666666666,Landscape,mid_score,train
683882,683882.jpg,5.84375,Sky,mid_score,train
13650,13650.jpg,6.42654028436019,Architecture,mid_score,train
101479,101479.jpg,5.453703703703703,Landscape,mid_score,train
406605,406605.jpg,4.074712643678161,Nature,mid_score,train
645546,645546.jpg,5.796875,Architecture,mid_score,train
137116,137116.jpg,5.9602272727272725,Architecture,mid_score,train
387020,387020.jpg,6.322344322344322,Nature,mid_score,train
21235,21235.jpg,6.095744680851064,Landscape,mid_score,train
39009,39009.jpg,4.662162162162162,Nature,mid_score,train
262153,262153.jpg,6.141552511415525,Travel,mid_score,train
664022,664022.jpg,6.116438356164384,Nature,mid_score,train
618286,618286.jpg,5.555555555555555,Landscape,mid_score,train
62954,62954.jpg,4.2687747035573125,Landscape,mid_score,train
303141,303141.jpg,5.814432989690721,Nature,mid_score,train
680546,680546.jpg,4.943661971830986,Nature,mid_score,train
680147,680147.jpg,6.235294117647059,Nature,mid_score,train
448838,448838.jpg,6.529577464788733,Nature,mid_score,train
684315,684315.jpg,5.149068322981367,Nature,mid_score,train
521286,521286.jpg,5.46875,Landscape,mid_score,train
608800,608800.jpg,5.7729468599033815,Nature,mid_score,train
187539,187539.jpg,5.022435897435898,Architecture,mid_score,train
581026,581026.jpg,6.272277227722772,Landscape,mid_score,train
607311,607311.jpg,5.470588235294118,Nature,mid_score,train
208097,208097.jpg,5.163157894736842,Nature,mid_score,train
199069,199069.jpg,6.383399209486166,Nature,mid_score,train
590768,590768.jpg,6.165775401069519,Nature,mid_score,train
16057,16057.jpg,5.41871921182266,Architecture,mid_score,train
375814,375814.jpg,4.116402116402116,Nature,mid_score,train
377321,377321.jpg,5.210970464135021,Transportation,mid_score,train
63887,63887.jpg,5.105072463768116,Travel,mid_score,train
239381,239381.jpg,5.459016393442623,Nature,mid_score,train
399430,399430.jpg,6.479411764705882,Nature,mid_score,train
504062,504062.jpg,5.069767441860465,Nature,mid_score,train
647964,647964.jpg,5.3493150684931505,Architecture,mid_score,train
212498,212498.jpg,5.361774744027303,Architecture,mid_score,train
29335,29335.jpg,5.928571428571429,Nature,mid_score,train
470386,470386.jpg,5.349112426035503,Nature,mid_score,train
635269,635269.jpg,5.965811965811966,Architecture,mid_score,train
528914,528914.jpg,5.563218390804598,Sky,mid_score,train
143038,143038.jpg,4.74,Nature,mid_score,train
59308,59308.jpg,5.251336898395722,Nature,mid_score,train
460248,460248.jpg,6.878048780487805,Landscape,mid_score,train
262971,262971.jpg,5.168582375478927,Architecture,mid_score,train
46199,46199.jpg,4.393103448275862,Landscape,mid_score,train
555647,555647.jpg,6.08,Nature,mid_score,train
558029,558029.jpg,4.161676646706587,Landscape,mid_score,train
558236,558236.jpg,5.524193548387097,Nature,mid_score,train
287597,287597.jpg,5.209183673469388,Architecture,mid_score,train
592738,592738.jpg,6.578125,Nature,mid_score,train
564565,564565.jpg,5.973509933774834,Nature,mid_score,train
211792,211792.jpg,6.8111587982832615,Nature,mid_score,train
55460,55460.jpg,5.884297520661157,Architecture,mid_score,train
308056,308056.jpg,5.597087378640777,Landscape,mid_score,train
245937,245937.jpg,4.404929577464789,Sky,mid_score,train
512557,512557.jpg,6.084821428571429,Architecture,mid_score,train
485256,485256.jpg,5.945273631840796,Performance,mid_score,train
104129,104129.jpg,5.274193548387097,Nature,mid_score,train
262844,262844.jpg,5.561338289962825,Transportation,mid_score,train
691559,691559.jpg,6.268041237113402,Architecture,mid_score,train
205344,205344.jpg,4.318777292576419,Nature,mid_score,train
580211,580211.jpg,4.741293532338308,Nature,mid_score,train
18799,18799.jpg,4.407563025210084,Nature,mid_score,train
534845,534845.jpg,5.938775510204081,Nature,mid_score,train
395349,395349.jpg,5.980769230769231,Sky,mid_score,train
282293,282293.jpg,4.617424242424242,Transportation,mid_score,train
588363,588363.jpg,4.362573099415204,Sky,mid_score,train
509604,509604.jpg,6.451612903225806,Sky,mid_score,train
244952,244952.jpg,4.577617328519856,Landscape,mid_score,train
489863,489863.jpg,5.06145251396648,Landscape,mid_score,train
178324,178324.jpg,4.91703056768559,Nature,mid_score,train
203413,203413.jpg,4.88,Nature,mid_score,train
315855,315855.jpg,6.664335664335664,Landscape,mid_score,train
603748,603748.jpg,5.168224299065421,Landscape,mid_score,train
136775,136775.jpg,5.908831908831909,Sky,mid_score,train
24759,24759.jpg,5.967213114754099,Rural,mid_score,train
431803,431803.jpg,6.016304347826087,Architecture,mid_score,train
565871,565871.jpg,5.881118881118881,Landscape,mid_score,train
544818,544818.jpg,5.074803149606299,Nature,mid_score,train
241749,241749.jpg,5.627450980392157,Travel,mid_score,train
364410,364410.jpg,5.627009646302251,Rural,mid_score,train
10255,10255.jpg,4.6310160427807485,Travel,mid_score,train
30973,30973.jpg,5.017316017316017,Nature,mid_score,train
658799,658799.jpg,6.5978260869565215,Landscape,mid_score,train
423444,423444.jpg,5.732673267326732,Landscape,mid_score,train
60672,60672.jpg,4.801470588235294,Landscape,mid_score,train
273254,273254.jpg,5.869281045751634,Architecture,mid_score,train
579646,579646.jpg,5.762589928057554,Landscape,mid_score,train
254540,254540.jpg,6.436893203883495,Nature,mid_score,train
369552,369552.jpg,5.266129032258065,Transportation,mid_score,train
117078,117078.jpg,5.59468438538206,Nature,mid_score,train
119103,119103.jpg,5.344051446945338,Nature,mid_score,train
542607,542607.jpg,6.204188481675392,Rural,mid_score,train
499342,499342.jpg,5.46360153256705,Landscape,mid_score,train
287871,287871.jpg,6.343589743589743,Sky,mid_score,train
692248,692248.jpg,6.019736842105263,Landscape,mid_score,train
400996,400996.jpg,4.824468085106383,Landscape,mid_score,train
262174,262174.jpg,4.644927536231884,Nature,mid_score,train
570531,570531.jpg,5.449704142011834,Landscape,mid_score,train
196364,196364.jpg,6.524793388429752,Landscape,mid_score,train
244401,244401.jpg,5.571428571428571,Nature,mid_score,train
272996,272996.jpg,6.888888888888889,Architecture,mid_score,train
230995,230995.jpg,4.129770992366412,Nature,mid_score,train
394490,394490.jpg,6.415,Landscape,mid_score,train
267494,267494.jpg,4.191256830601093,Landscape,mid_score,train
446047,446047.jpg,6.267716535433071,Landscape,mid_score,train
648597,648597.jpg,4.668246445497631,Architecture,mid_score,train
368243,368243.jpg,6.025906735751295,Nature,mid_score,train
527008,527008.jpg,5.175182481751825,Nature,mid_score,train
255575,255575.jpg,5.874233128834356,Landscape,mid_score,train
180917,180917.jpg,4.569230769230769,Sky,mid_score,train
415067,415067.jpg,6.523255813953488,Nature,mid_score,train
195401,195401.jpg,5.566115702479339,Landscape,mid_score,train
428503,428503.jpg,5.503311258278146,Nature,mid_score,train
11298,11298.jpg,5.381642512077295,Rural,mid_score,train
504805,504805.jpg,6.112676056338028,Nature,mid_score,train
591602,591602.jpg,6.290322580645161,Landscape,mid_score,train
36572,36572.jpg,6.98639455782313,Nature,mid_score,train
476560,476560.jpg,5.147321428571429,Landscape,mid_score,train
245111,245111.jpg,4.576190476190476,Sky,mid_score,train
373022,373022.jpg,5.157407407407407,Landscape,mid_score,train
284146,284146.jpg,5.2460732984293195,Landscape,mid_score,train
586498,586498.jpg,5.154696132596685,Architecture,mid_score,train
491082,491082.jpg,5.184523809523809,Sky,mid_score,train
571906,571906.jpg,5.623255813953488,Rural,mid_score,train
429015,429015.jpg,4.521327014218009,Rural,mid_score,train
570316,570316.jpg,4.840236686390533,Nature,mid_score,train
317714,317714.jpg,4.814814814814815,Nature,mid_score,train
169235,169235.jpg,5.649171270718232,Performance,mid_score,train
305852,305852.jpg,5.877551020408164,Nature,mid_score,train
165054,165054.jpg,5.482993197278912,Architecture,mid_score,train
236108,236108.jpg,5.266009852216749,Landscape,mid_score,train
232785,232785.jpg,6.161764705882353,Architecture,mid_score,train
101797,101797.jpg,5.478672985781991,Architecture,mid_score,train
602900,602900.jpg,5.155555555555556,Architecture,mid_score,train
556541,556541.jpg,5.0,Sky,mid_score,train
420930,420930.jpg,5.015873015873016,Landscape,mid_score,train
190291,190291.jpg,6.196825396825397,Nature,mid_score,train
421713,421713.jpg,5.984536082474227,Transportation,mid_score,train
621050,621050.jpg,4.48051948051948,Landscape,mid_score,train
581279,581279.jpg,5.777070063694268,Transportation,mid_score,train
444557,444557.jpg,6.008,Architecture,mid_score,train
20573,20573.jpg,4.337719298245614,Architecture,mid_score,train
676299,676299.jpg,4.677631578947368,Nature,mid_score,train
200732,200732.jpg,4.923333333333333,Landscape,mid_score,train
377569,377569.jpg,4.266009852216749,Transportation,mid_score,train
261921,261921.jpg,5.482490272373541,Architecture,mid_score,train
475053,475053.jpg,6.919831223628692,Sky,mid_score,train
365625,365625.jpg,5.02020202020202,Landscape,mid_score,train
62811,62811.jpg,5.511111111111111,Architecture,mid_score,train
30339,30339.jpg,5.147058823529412,Nature,mid_score,train
376606,376606.jpg,5.995535714285714,Landscape,mid_score,train
374590,374590.jpg,4.91588785046729,Nature,mid_score,train
278286,278286.jpg,5.122065727699531,Landscape,mid_score,train
114160,114160.jpg,4.810218978102189,Architecture,mid_score,train
417656,417656.jpg,5.835897435897436,Nature,mid_score,train
163653,163653.jpg,4.355311355311355,Landscape,mid_score,train
142524,142524.jpg,6.214285714285714,Nature,mid_score,train
388169,388169.jpg,5.546666666666667,Landscape,mid_score,train
451118,451118.jpg,4.271676300578035,Landscape,mid_score,train
497999,497999.jpg,4.386503067484663,Performance,mid_score,train
117286,117286.jpg,5.609756097560975,Nature,mid_score,train
638827,638827.jpg,5.751219512195122,Nature,mid_score,train
506177,506177.jpg,6.532051282051282,Nature,mid_score,train
516492,516492.jpg,5.930348258706467,Landscape,mid_score,train
233110,233110.jpg,6.039408866995074,Travel,mid_score,train
112941,112941.jpg,5.757709251101321,Travel,mid_score,train
489727,489727.jpg,5.260273972602739,Transportation,mid_score,train
658317,658317.jpg,5.045197740112994,Landscape,mid_score,train
18472,18472.jpg,6.751054852320675,Nature,mid_score,train
637042,637042.jpg,5.6,Nature,mid_score,train
316826,316826.jpg,5.295238095238095,Transportation,mid_score,train
548020,548020.jpg,6.059210526315789,Landscape,mid_score,train
484972,484972.jpg,5.326315789473684,Architecture,mid_score,train
564593,564593.jpg,5.8618421052631575,Landscape,mid_score,train
289095,289095.jpg,4.934065934065934,Landscape,mid_score,train
102769,102769.jpg,6.080568720379147,Landscape,mid_score,train
684910,684910.jpg,5.730769230769231,Nature,mid_score,train
405793,405793.jpg,5.089385474860335,Landscape,mid_score,train
119285,119285.jpg,6.553846153846154,Nature,mid_score,train
476407,476407.jpg,5.526881720430108,Nature,mid_score,train
417060,417060.jpg,4.508196721311475,Transportation,mid_score,train
420061,420061.jpg,4.407582938388626,Architecture,mid_score,train
184774,184774.jpg,5.251101321585903,Landscape,mid_score,train
570240,570240.jpg,6.105263157894737,Landscape,mid_score,train
255154,255154.jpg,5.375375375375375,Landscape,mid_score,train
623839,623839.jpg,6.430434782608696,Nature,mid_score,train
389713,389713.jpg,5.225130890052356,Nature,mid_score,train
591461,591461.jpg,5.36231884057971,Landscape,mid_score,train
672073,672073.jpg,5.219858156028369,Nature,mid_score,train
273256,273256.jpg,5.093189964157706,Nature,mid_score,train
12076,12076.jpg,5.912621359223301,Sky,mid_score,train
22147,22147.jpg,4.1157407407407405,Nature,mid_score,train
540091,540091.jpg,5.418079096045198,Nature,mid_score,train
65741,65741.jpg,4.117647058823529,Nature,mid_score,train
420893,420893.jpg,5.127272727272727,Landscape,mid_score,train
391100,391100.jpg,6.014084507042254,Nature,mid_score,train
543878,543878.jpg,6.230366492146596,Nature,mid_score,train
493886,493886.jpg,6.364130434782608,Sky,mid_score,train
147034,147034.jpg,4.246913580246914,Architecture,mid_score,train
396037,396037.jpg,5.737991266375546,Nature,mid_score,train
239282,239282.jpg,5.751322751322752,Sky,mid_score,train
424280,424280.jpg,5.734597156398104,Landscape,mid_score,train
645510,645510.jpg,4.055555555555555,Nature,mid_score,train
577484,577484.jpg,5.702702702702703,Travel,mid_score,train
257630,257630.jpg,5.2214285714285715,Landscape,mid_score,train
605775,605775.jpg,4.790322580645161,Performance,mid_score,train
557712,557712.jpg,5.509090909090909,Nature,mid_score,train
320928,320928.jpg,5.722222222222222,Nature,mid_score,train
294790,294790.jpg,5.291079812206573,Rural,mid_score,train
115251,115251.jpg,5.283898305084746,Landscape,mid_score,train
627695,627695.jpg,5.893854748603352,Sky,mid_score,train
433080,433080.jpg,6.092105263157895,Nature,mid_score,train
417471,417471.jpg,5.851162790697674,Landscape,mid_score,train
282240,282240.jpg,5.50828729281768,Rural,mid_score,train
163574,163574.jpg,4.2101449275362315,Nature,mid_score,train
142457,142457.jpg,4.5234375,Transportation,mid_score,train
16301,16301.jpg,6.019704433497537,Architecture,mid_score,train
626619,626619.jpg,5.681034482758621,Sky,mid_score,train
361628,361628.jpg,4.9609375,Landscape,mid_score,train
638798,638798.jpg,5.673684210526316,Architecture,mid_score,train
517359,517359.jpg,5.596244131455399,Nature,mid_score,train
546331,546331.jpg,5.663636363636364,Nature,mid_score,train
403581,403581.jpg,5.6947368421052635,Travel,mid_score,train
544111,544111.jpg,5.811965811965812,Landscape,mid_score,train
208124,208124.jpg,5.440860215053763,Architecture,mid_score,train
390584,390584.jpg,4.809756097560975,Nature,mid_score,train
207896,207896.jpg,5.702127659574468,Nature,mid_score,train
21223,21223.jpg,5.330645161290323,Nature,mid_score,train
504812,504812.jpg,6.472340425531915,Nature,mid_score,train
102124,102124.jpg,4.193396226415095,Architecture,mid_score,train
523467,523467.jpg,6.187214611872146,Landscape,mid_score,train
120904,120904.jpg,5.320872274143302,Architecture,mid_score,train
389791,389791.jpg,5.994845360824742,Nature,mid_score,train
674233,674233.jpg,5.75,Architecture,mid_score,train
439772,439772.jpg,5.912037037037037,Landscape,mid_score,train
199270,199270.jpg,4.772881355932204,Rural,mid_score,train
39649,39649.jpg,4.8431372549019605,Travel,mid_score,train
273902,273902.jpg,5.353571428571429,Architecture,mid_score,train
607065,607065.jpg,5.664634146341464,Landscape,mid_score,train
271336,271336.jpg,6.420289855072464,Nature,mid_score,train
121303,121303.jpg,4.973333333333334,Architecture,mid_score,train
206327,206327.jpg,4.494208494208494,Nature,mid_score,train
262472,262472.jpg,5.265232974910394,Landscape,mid_score,train
416955,416955.jpg,4.60377358490566,Nature,mid_score,train
481207,481207.jpg,6.043795620437956,Architecture,mid_score,train
106230,106230.jpg,5.842794759825328,Nature,mid_score,train
483929,483929.jpg,6.095505617977528,Architecture,mid_score,train
512142,512142.jpg,6.67109634551495,Nature,mid_score,train
492093,492093.jpg,5.579545454545454,Performance,mid_score,train
542459,542459.jpg,6.8040201005025125,Landscape,mid_score,train
444387,444387.jpg,5.827956989247312,Architecture,mid_score,train
116844,116844.jpg,4.938775510204081,Architecture,mid_score,train
668989,668989.jpg,5.119760479041916,Nature,mid_score,train
199652,199652.jpg,5.233333333333333,Nature,mid_score,train
39408,39408.jpg,4.045454545454546,Rural,mid_score,train
303379,303379.jpg,6.154228855721393,Landscape,mid_score,train
581230,581230.jpg,5.102941176470588,Nature,mid_score,train
229540,229540.jpg,4.412451361867705,Nature,mid_score,train
456893,456893.jpg,6.251121076233184,Landscape,mid_score,train
445315,445315.jpg,5.568181818181818,Landscape,mid_score,train
539878,539878.jpg,5.114285714285714,Nature,mid_score,train
306842,306842.jpg,4.833333333333333,Rural,mid_score,train
524073,524073.jpg,6.2023809523809526,Transportation,mid_score,train
274649,274649.jpg,4.26158038147139,Landscape,mid_score,train
689037,689037.jpg,5.628571428571429,Nature,mid_score,train
262470,262470.jpg,5.914285714285715,Landscape,mid_score,train
19884,19884.jpg,5.029411764705882,Sky,mid_score,train
312037,312037.jpg,6.317460317460317,Landscape,mid_score,train
116933,116933.jpg,4.679324894514768,Landscape,mid_score,train
144176,144176.jpg,4.243801652892562,Performance,mid_score,train
228006,228006.jpg,5.0814332247557,Nature,mid_score,train
632683,632683.jpg,5.423868312757202,Architecture,mid_score,train
11488,11488.jpg,6.891304347826087,Architecture,mid_score,train
64948,64948.jpg,6.403314917127072,Nature,mid_score,train
605634,605634.jpg,5.580357142857143,Architecture,mid_score,train
385783,385783.jpg,5.20164609053498,Nature,mid_score,train
397804,397804.jpg,5.109704641350211,Architecture,mid_score,train
308584,308584.jpg,4.705357142857143,Landscape,mid_score,train
146267,146267.jpg,5.620481927710843,Architecture,mid_score,train
564035,564035.jpg,5.390625,Sky,mid_score,train
239518,239518.jpg,5.576086956521739,Landscape,mid_score,train
105840,105840.jpg,5.821561338289963,Nature,mid_score,train
431924,431924.jpg,5.56687898089172,Nature,mid_score,train
499120,499120.jpg,6.022346368715084,Landscape,mid_score,train
650125,650125.jpg,5.515527950310559,Landscape,mid_score,train
497041,497041.jpg,4.722222222222222,Landscape,mid_score,train
521333,521333.jpg,4.9405940594059405,Nature,mid_score,train
652002,652002.jpg,5.614285714285714,Landscape,mid_score,train
486172,486172.jpg,5.12751677852349,Landscape,mid_score,train
533783,533783.jpg,5.951724137931034,Nature,mid_score,train
387017,387017.jpg,4.5,Architecture,mid_score,train
394358,394358.jpg,5.881188118811881,Landscape,mid_score,train
503219,503219.jpg,5.316901408450704,Architecture,mid_score,train
432392,432392.jpg,5.479166666666667,Rural,mid_score,train
451754,451754.jpg,5.330409356725146,Nature,mid_score,train
578718,578718.jpg,5.709219858156028,Travel,mid_score,train
307756,307756.jpg,5.516908212560386,Nature,mid_score,train
50982,50982.jpg,4.908629441624366,Landscape,mid_score,train
635954,635954.jpg,4.272340425531915,Nature,mid_score,train
66679,66679.jpg,5.6208791208791204,Landscape,mid_score,train
533027,533027.jpg,5.10077519379845,Transportation,mid_score,train
163655,163655.jpg,5.934931506849315,Architecture,mid_score,train
494443,494443.jpg,4.295019157088123,Sky,mid_score,train
287101,287101.jpg,4.677248677248677,Landscape,mid_score,train
640414,640414.jpg,5.526315789473684,Nature,mid_score,train
13774,13774.jpg,5.666666666666667,Landscape,mid_score,train
393610,393610.jpg,5.85,Landscape,mid_score,train
430033,430033.jpg,5.3354430379746836,Transportation,mid_score,train
456232,456232.jpg,5.586065573770492,Nature,mid_score,train
39954,39954.jpg,4.519230769230769,Sky,mid_score,train
415691,415691.jpg,5.538243626062323,Architecture,mid_score,train
598328,598328.jpg,5.253164556962025,Nature,mid_score,train
451820,451820.jpg,6.154362416107382,Travel,mid_score,train
447093,447093.jpg,6.756756756756757,Landscape,mid_score,train
176416,176416.jpg,4.888475836431227,Sky,mid_score,train
401418,401418.jpg,5.614973262032086,Nature,mid_score,train
505505,505505.jpg,6.662857142857143,Nature,mid_score,train
457119,457119.jpg,6.013761467889908,Landscape,mid_score,train
591051,591051.jpg,4.418994413407821,Nature,mid_score,train
263328,263328.jpg,6.062043795620438,Landscape,mid_score,train
394520,394520.jpg,4.980392156862745,Landscape,mid_score,train
570105,570105.jpg,5.622857142857143,Architecture,mid_score,train
541784,541784.jpg,5.532967032967033,Travel,mid_score,train
233337,233337.jpg,5.3558558558558556,Architecture,mid_score,train
317780,317780.jpg,5.615384615384615,Architecture,mid_score,train
285599,285599.jpg,5.520833333333333,Landscape,mid_score,train
644442,644442.jpg,4.370535714285714,Transportation,mid_score,train
145890,145890.jpg,5.305232558139535,Architecture,mid_score,train
692742,692742.jpg,5.474025974025974,Architecture,mid_score,train
237308,237308.jpg,4.752427184466019,Rural,mid_score,train
186896,186896.jpg,5.496644295302014,Architecture,mid_score,train
625338,625338.jpg,5.49375,Nature,mid_score,train
480109,480109.jpg,5.565384615384615,Nature,mid_score,train
539621,539621.jpg,6.317708333333333,Performance,mid_score,train
443617,443617.jpg,5.27542372881356,Rural,mid_score,train
241742,241742.jpg,5.211538461538462,Nature,mid_score,train
28473,28473.jpg,6.044715447154472,Nature,mid_score,train
490785,490785.jpg,5.502890173410405,Nature,mid_score,train
251456,251456.jpg,5.118811881188119,Nature,mid_score,train
54772,54772.jpg,6.057142857142857,Architecture,mid_score,train
60469,60469.jpg,6.697841726618705,Nature,mid_score,train
362352,362352.jpg,4.461928934010152,Landscape,mid_score,train
497508,497508.jpg,4.633507853403142,Nature,mid_score,train
429075,429075.jpg,6.240384615384615,Landscape,mid_score,train
303109,303109.jpg,5.3624161073825505,Nature,mid_score,train
664864,664864.jpg,5.347107438016529,Landscape,mid_score,train
275762,275762.jpg,5.011029411764706,Sky,mid_score,train
116634,116634.jpg,5.760135135135135,Nature,mid_score,train
570299,570299.jpg,4.561728395061729,Nature,mid_score,train
635327,635327.jpg,5.716101694915254,Architecture,mid_score,train
26104,26104.jpg,5.826666666666667,Rural,mid_score,train
570394,570394.jpg,5.337423312883436,Nature,mid_score,train
250196,250196.jpg,5.361216730038023,Nature,mid_score,train
114978,114978.jpg,6.173913043478261,Architecture,mid_score,train
610246,610246.jpg,6.15,Landscape,mid_score,train
118946,118946.jpg,5.458333333333333,Landscape,mid_score,train
365067,365067.jpg,4.869415807560137,Landscape,mid_score,train
571954,571954.jpg,5.57487922705314,Landscape,mid_score,train
653007,653007.jpg,5.113924050632911,Landscape,mid_score,train
415892,415892.jpg,5.268817204301075,Landscape,mid_score,train
14964,14964.jpg,4.7560975609756095,Nature,mid_score,train
283354,283354.jpg,4.746875,Nature,mid_score,train
575320,575320.jpg,5.2063492063492065,Rural,mid_score,train
652956,652956.jpg,4.748387096774193,Landscape,mid_score,train
55783,55783.jpg,5.364077669902913,Architecture,mid_score,train
574711,574711.jpg,4.907608695652174,Nature,mid_score,train
576199,576199.jpg,5.680981595092025,Nature,mid_score,train
552902,552902.jpg,5.58421052631579,Landscape,mid_score,train
474376,474376.jpg,6.09375,Travel,mid_score,train
415945,415945.jpg,5.963157894736842,Sky,mid_score,train
688789,688789.jpg,6.244791666666667,Transportation,mid_score,train
403862,403862.jpg,5.927777777777778,Performance,mid_score,train
645303,645303.jpg,5.796875,Landscape,mid_score,train
618043,618043.jpg,4.948387096774193,Landscape,mid_score,train
611182,611182.jpg,5.261111111111111,Nature,mid_score,train
588258,588258.jpg,6.666666666666667,Landscape,mid_score,train
268936,268936.jpg,6.934426229508197,Landscape,mid_score,train
679467,679467.jpg,4.718390804597701,Sky,mid_score,train
457875,457875.jpg,4.122699386503068,Nature,mid_score,train
516848,516848.jpg,5.354838709677419,Architecture,mid_score,train
147125,147125.jpg,4.594117647058823,Architecture,mid_score,train
238115,238115.jpg,4.802139037433155,Landscape,mid_score,train
259337,259337.jpg,4.97153024911032,Landscape,mid_score,train
632183,632183.jpg,5.412698412698413,Landscape,mid_score,train
